ASN;Info
AS5921;DNIC-ASBLK-05800-06055, US
AS5922;DNIC-ASBLK-05800-06055, US
AS5923;DNIC-ASBLK-05800-06055, US
AS5924;DNIC-ASBLK-05800-06055, US
AS5925;DNIC-ASBLK-05800-06055, US
AS5926;DNIC-ASBLK-05800-06055, US
AS5927;DNIC-ASBLK-05800-06055, US
AS5928;DNIC-ASBLK-05800-06055, US
AS5929;DNIC-ASBLK-05800-06055, US
AS5930;DNIC-ASBLK-05800-06055, US
AS5931;DNIC-ASBLK-05800-06055, US
AS5932;DNIC-ASBLK-05800-06055, US
AS5933;DNIC-ASBLK-05800-06055, US
AS5934;DNIC-ASBLK-05800-06055, US
AS5935;DNIC-ASBLK-05800-06055, US
AS5936;DNIC-ASBLK-05800-06055, US
AS5937;DNIC-ASBLK-05800-06055, US
AS5938;DNIC-ASBLK-05800-06055, US
AS5939;DNIC-ASBLK-05800-06055, US
AS5940;DNIC-ASBLK-05800-06055, US
AS5941;DNIC-ASBLK-05800-06055, US
AS5942;DNIC-ASBLK-05800-06055, US
AS5943;DNIC-ASBLK-05800-06055, US
AS5944;DNIC-ASBLK-05800-06055, US
AS5945;DNIC-ASBLK-05800-06055, US
AS5946;DNIC-ASBLK-05800-06055, US
AS5947;DNIC-ASBLK-05800-06055, US
AS5948;DNIC-ASBLK-05800-06055, US
AS5949;DNIC-ASBLK-05800-06055, US
AS5950;DNIC-ASBLK-05800-06055, US
AS5951;DNIC-ASBLK-05800-06055, US
AS5952;DNIC-ASBLK-05800-06055, US
AS5953;DNIC-ASBLK-05800-06055, US
AS5954;DNIC-ASBLK-05800-06055, US
AS5955;DNIC-ASBLK-05800-06055, US
AS5956;DNIC-ASBLK-05800-06055, US
AS5957;DNIC-ASBLK-05800-06055, US
AS5958;DNIC-ASBLK-05800-06055, US
AS5959;DNIC-ASBLK-05800-06055, US
AS5960;DNIC-ASBLK-05800-06055, US
AS5961;DNIC-ASBLK-05800-06055, US
AS5962;DNIC-ASBLK-05800-06055, US
AS5963;DNIC-ASBLK-05800-06055, US
AS5964;DNIC-ASBLK-05800-06055, US
AS5965;DNIC-ASBLK-05800-06055, US
AS5966;DNIC-ASBLK-05800-06055, US
AS5967;DNIC-ASBLK-05800-06055, US
AS5968;DNIC-ASBLK-05800-06055, US
AS5969;DNIC-ASBLK-05800-06055, US
AS5970;DNIC-ASBLK-05800-06055, US
AS5971;DNIC-ASBLK-05800-06055, US
AS5972;DNIC-ASBLK-05800-06055, US
AS5973;DNIC-ASBLK-05800-06055, US
AS5974;DNIC-ASBLK-05800-06055, US
AS5975;DNIC-ASBLK-05800-06055, US
AS5976;DNIC-ASBLK-05800-06055, US
AS5977;DNIC-ASBLK-05800-06055, US
AS5978;DNIC-ASBLK-05800-06055, US
AS5979;DNIC-ASBLK-05800-06055, US
AS5980;DNIC-ASBLK-05800-06055, US
AS5981;DNIC-ASBLK-05800-06055, US
AS5982;DNIC-ASBLK-05800-06055, US
AS5983;DNIC-ASBLK-05800-06055, US
AS5984;DNIC-ASBLK-05800-06055, US
AS5985;DNIC-ASBLK-05800-06055, US
AS5986;DNIC-ASBLK-05800-06055, US
AS5987;DNIC-ASBLK-05800-06055, US
AS5988;DNIC-ASBLK-05800-06055, US
AS5989;DNIC-ASBLK-05800-06055, US
AS5990;DNIC-ASBLK-05800-06055, US
AS5991;DNIC-ASBLK-05800-06055, US
AS5992;DNIC-ASBLK-05800-06055, US
AS5993;DNIC-ASBLK-05800-06055, US
AS5994;DNIC-ASBLK-05800-06055, US
AS5995;DNIC-ASBLK-05800-06055, US
AS5996;DNIC-ASBLK-05800-06055, US
AS5997;DNIC-ASBLK-05800-06055, US
AS5998;DNIC-ASBLK-05800-06055, US
AS5999;DNIC-ASBLK-05800-06055, US
AS6000;DNIC-ASBLK-05800-06055, US
AS6001;DNIC-ASBLK-05800-06055, US
AS6002;DNIC-ASBLK-05800-06055, US
AS6003;DNIC-ASBLK-05800-06055, US
AS6004;DNIC-ASBLK-05800-06055, US
AS6005;DNIC-ASBLK-05800-06055, US
AS6006;DNIC-ASBLK-05800-06055, US
AS6007;DNIC-ASBLK-05800-06055, US
AS6008;DNIC-ASBLK-05800-06055, US
AS6009;DNIC-ASBLK-05800-06055, US
AS6010;DNIC-ASBLK-05800-06055, US
AS6011;DNIC-ASBLK-05800-06055, US
AS6012;DNIC-ASBLK-05800-06055, US
AS6013;DNIC-ASBLK-05800-06055, US
AS6014;DNIC-ASBLK-05800-06055, US
AS6015;DNIC-ASBLK-05800-06055, US
AS6016;DNIC-ASBLK-05800-06055, US
AS6017;DNIC-ASBLK-05800-06055, US
AS6018;DNIC-ASBLK-05800-06055, US
AS6019;DNIC-ASBLK-05800-06055, US
AS6020;DNIC-ASBLK-05800-06055, US
AS6021;DNIC-ASBLK-05800-06055, US
AS6022;DNIC-ASBLK-05800-06055, US
AS6023;DNIC-ASBLK-05800-06055, US
AS6024;DNIC-ASBLK-05800-06055, US
AS6025;DNIC-ASBLK-05800-06055, US
AS6026;DNIC-ASBLK-05800-06055, US
AS6027;DNIC-ASBLK-05800-06055, US
AS6028;DNIC-ASBLK-05800-06055, US
AS6029;DNIC-ASBLK-05800-06055, US
AS6030;DNIC-ASBLK-05800-06055, US
AS6031;DNIC-ASBLK-05800-06055, US
AS6032;DNIC-ASBLK-05800-06055, US
AS6033;DNIC-ASBLK-05800-06055, US
AS6034;DNIC-ASBLK-05800-06055, US
AS6035;DNIC-ASBLK-05800-06055, US
AS6036;DNIC-ASBLK-05800-06055, US
AS6037;DNIC-ASBLK-05800-06055, US
AS6038;DNIC-ASBLK-05800-06055, US
AS6039;DNIC-ASBLK-05800-06055, US
AS6040;DNIC-ASBLK-05800-06055, US
AS6041;DNIC-ASBLK-05800-06055, US
AS6042;DNIC-ASBLK-05800-06055, US
AS6043;DNIC-ASBLK-05800-06055, US
AS6044;DNIC-ASBLK-05800-06055, US
AS6045;DNIC-ASBLK-05800-06055, US
AS6046;DNIC-ASBLK-05800-06055, US
AS6047;DNIC-ASBLK-05800-06055, US
AS6048;DNIC-ASBLK-05800-06055, US
AS6049;DNIC-ASBLK-05800-06055, US
AS6050;DNIC-ASBLK-05800-06055, US
AS6051;DNIC-ASBLK-05800-06055, US
AS6052;DNIC-ASBLK-05800-06055, US
AS6053;DNIC-ASBLK-05800-06055, US
AS6054;DNIC-ASBLK-05800-06055, US
AS6055;DNIC-ASBLK-05800-06055, US
AS6056;COLBY, US
AS6057;Administracion Nacional de Telecomunicaciones, UY
AS6058;NORTHWESTEL-INC, CA
AS6059;UMS2-ASN, US
AS6060;MAGI-NET-GW, US
AS6061;OREILLYMEDIA-AS2, US
AS6062;NETPLEX, US
AS6063;Internet Corporativo, S.A. de C.V., MX
AS6065;-Reserved AS-, ZZ
AS6066;VERIZON-BUSINESS-MAE-AS6066, US
AS6067;ONYX Pulsant - Onyx Group, EU
AS6068;LGRND-AS-KR LG CNS, KR
AS6069;IGC-AS, US
AS6070;FUTURIS, US
AS6071;UNISYS-AS-E, US
AS6072;UNISYS-AS-C, US
AS6073;ETI, US
AS6074;LIUNET, US
AS6075;LM-CORP, US
AS6076;ERINET, US
AS6077;BCBSNE, US
AS6078;JERSEY, US
AS6079;RCN-AS, US
AS6080;LINKNET-LA, US
AS6081;ICONNECTMONTANA, US
AS6082;IPIFONY-AS, US
AS6083;POSIX-AFRICA, ZA
AS6084;Internet Corporativo, S.A. de C.V., MX
AS6085;SITA-IPNET, BE
AS6086;INFOMAGIC, US
AS6087;IPRO-NET, US
AS6088;BOX, US
AS6089;OPTINET, ZA
AS6090;TIA-AS, US
AS6091;INMAR-INC, US
AS6092;HARFORDCC-AS, US
AS6093;INFSYS-ASN, US
AS6094;GRAPEVINEINC, US
AS6095;NIBR-US-DMZ, US
AS6096;SYSNET-1, US
AS6097;ASN-CKS-CU, US
AS6098;WEBSPINNERS, US
AS6099;BAE-NET-ASN, US
AS6100;CENTURYLINK-LEGACY-FUSEPOINT-RESERVED-IPADMIN, US
AS6101;TAC-NET, US
AS6102;CBSCORPORATE, US
AS6103;MTW-ASN, US
AS6104;STARGATE, US
AS6105;DENVERWATER-1, US
AS6106;UCR-EDU, US
AS6107;GLOBENET, US
AS6108;POND, US
AS6109;NDCHEALTH, US
AS6110;BOXTOP, US
AS6111;FHIS, US
AS6112;AUBURN, US
AS6113;GRIDNET, US
AS6114;CAPITAL-HOSPICE-VA, US
AS6115;HTW, US
AS6116;WB-DUPLEX, US
AS6117;SJMERCURY, US
AS6118;MCCLATCHY-CORP, US
AS6119;WWWPASS, US
AS6120;INTERGLOBE, US
AS6121;Ministerio de Justicia de la Nacion Argentina, AR
AS6122;ICN-AS, US
AS6123;WEBPROS-ASN-1, US
AS6124;MARIST, US
AS6125;Rede Nacional de Ensino e Pesquisa, BR
AS6126;CA-INC, US
AS6127;IDSC, EG
AS6128;CABLE-NET-1, US
AS6129;XAXIS-AS1, US
AS6130;AIS-WEST, US
AS6131;HOSP-INFO-NET, US
AS6132;INGRESSNET, US
AS6133;Red Nacional de Guatemala, MAYANet, GT
AS6134;XNNET, US
AS6135;-Reserved AS-, ZZ
AS6136;NWRAINET, US
AS6137;SISNA, US
AS6138;CIOE, US
AS6139;SAUDI, US
AS6140;TWO-P, US
AS6141;GRINNELL-MUTUAL-REINSURANCE-COMPANY, US
AS6142;SUN-JAVA, US
AS6143;AMERICANREGENT, US
AS6144;SOUND-ADVICE-LTD, US
AS6146;ZUORA, US
AS6147;Telefonica del Peru S.A.A., PE
AS6149;TENET-2, ZA
AS6150;NCIFCRF, US
AS6151;Q-AS, US
AS6152;OPEN-INTERNET, NL
AS6153;ASN-SPRN-NYSERNET, US
AS6154;SPRINTLINK-NYSERNET5, US
AS6155;SPRINTLINK-NYSERNET6, US
AS6156;SPRINTLINK-NYSERNET7, US
AS6157;SPRINTLINK-HOSTING, US
AS6158;SPRINTLINK-NYSERNET9, US
AS6159;TWAVE, US
AS6160;SMARTS-1, US
AS6161;COMCAST-6161, US
AS6162;ISI-ISP, US
AS6163;SKYBB-AS-AP SKYBroadband SKYCable Corporation, PH
AS6164;NET66UU, US
AS6165;AS-LYRIS, US
AS6166;RADIOMAIL, US
AS6167;CELLCO-PART, US
AS6168;EK-GROUP-AS Emirates Airline, EU
AS6169;CLOUD-42-6169, US
AS6170;PENTELEDATA-3, US
AS6171;WORLDGATE, CA
AS6172;MUSD-INTERNET, US
AS6173;SMARTLINK, US
AS6174;SPRINTLINK8, US
AS6175;SPRINTLINK9, US
AS6176;SPRINTLINK10, US
AS6177;SPRINTLINK11, US
AS6178;INLINK, US
AS6179;WESTWOOD, US
AS6180;NIS-CT, ZA
AS6181;FUSE-NET, US
AS6182;MICROSOFT-CORP-MSN-AS-4, US
AS6183;-Reserved AS-, ZZ
AS6184;DATASTORM, US
AS6185;APPLE-AUSTIN, US
AS6186;GARCIA-ASN, US
AS6187;SPRINT-, ZA
AS6188;VPSDATACENTER, US
AS6189;EPFL-AS, US
AS6190;GSIC-WI, US
AS6191;CECLFROC, CA
AS6192;UCDAVIS-CORE, US
AS6193;Corporacion La Prensa S.A., PA
AS6194;MSFT, US
AS6195;GSCO, US
AS6196;INTERNET-SYSTEMS, US
AS6197;BATI-ATL, US
AS6198;BATI-MIA, US
AS6199;COOPERUNION, US
AS6200;UIC-AS, US
AS6201;ATEXT, US
AS6202;NEXTRON, US
AS6203;ISDN-NET, US
AS6204;PARK-5, US
AS6205;PARK-2, US
AS6206;PARK-3, US
AS6207;PARK-4, US
AS6208;PARK-1, US
AS6209;NFL2, US
AS6210;NFL1, US
AS6211;SPRNTDATANET, US
AS6212;IGC-DC-AS, US
AS6213;GETONTHENET, US
AS6214;ANET-04, US
AS6215;AS-ALTO-EXT1, US
AS6216;IV-AS, US
AS6217;ANS-AXISNET, US
AS6218;MIBX, US
AS6219;NBREN-2, CA
AS6220;AS6220, US
AS6221;USCYBERSITES, US
AS6222;CENTURYLINK-LEGACY-EMBARQ-CLTN, US
AS6223;CENTURYLINK-MTIPS1-STN, US
AS6224;CENTURYLINK-MTIPS2-CHI, US
AS6225;CENTURYLINK-LEGACY-QWEST-PROJECT-LION1, US
AS6226;CENTURYLINK-LEGACY-QWEST-PROJECT-LION2, US
AS6227;CENTURYLINK-LEGACY-QWEST-PROJECT-LION3, US
AS6228;BSDI-ASN, US
AS6229;NETVOYAGE, US
AS6230;GANET, US
AS6231;SCANA, US
AS6232;WINS, US
AS6233;XTOM, US
AS6234;ETAK-NET2, US
AS6235;SMG-NJ, US
AS6236;BBCON, US
AS6237;WEBBED, US
AS6238;DPSC-AS, US
AS6239;RF-NETWORKS, US
AS6240;Chilenet Ltda., CL
AS6241;DISTRIBUTEL-AS6241, CA
AS6242;TELEMAIL, US
AS6243;RISE-IA-3, US
AS6244;SWIEC, US
AS6245;NETWORK-SOLUTIONS, US
AS6246;AVALONTEL, US
AS6247;SPANIT, CA
AS6248;DEKA-R-D, US
AS6249;RCN-AS3, US
AS6250;NEONOVA-NET, US
AS6251;PSNET, US
AS6252;EVOLUTION, US
AS6253;PRUASN, US
AS6254;EGGINC, US
AS6255;CHANNEL1, US
AS6256;CELLCO-PART, US
AS6257;NOVALINK-GW, US
AS6258;INOC-ASN, US
AS6259;COGENT-6259, US
AS6260;CROSSLINK-NUNET-AS, US
AS6261;VISINET, US
AS6262;CSIRO Commonwealth Scientific and Industrial, AU
AS6263;NDIN, US
AS6264;AS-ALTO-EXT2, US
AS6265;SIVENSA, US
AS6266;ICONN-AS, US
AS6267;MEGAPATH3-, US
AS6268;EXPRESS, US
AS6269;ATT-INTERNET2, US
AS6270;COGENT-6270, US
AS6271;COGENT-6271, US
AS6272;6272, US
AS6273;COGENT-6273, US
AS6274;COGENT-6274, US
AS6275;COGENT-6275, US
AS6276;COGENT-6276, US
AS6277;COGENT-6277, US
AS6278;NOC-BB, US
AS6279;BTN-TWO, US
AS6280;SYNAPSE, CA
AS6281;CMSA, US
AS6282;FONL-6282, US
AS6283;LYCEUM, US
AS6284;METRONET, US
AS6285;EN-AS, US
AS6286;HEALTHWAYS, US
AS6287;SPACESTAR, US
AS6288;PERTECH-CA-01, US
AS6289;AHM-CORP, US
AS6290;ALASCOM, US
AS6291;MICROSOFT-CORP-MSN-AS, US
AS6292;-Reserved AS-, ZZ
AS6293;ESKIMO, US
AS6294;CTEKUSA, US
AS6295;LUNAVI-WA, US
AS6296;MIND, US
AS6297;NETBLK-ORGANIC-2, US
AS6298;ASN-CXA-PH-6298-CBS, US
AS6299;TELALINK, US
AS6300;CCI-TEXAS, US
AS6301;HP-CLOUD-SERVICES, US
AS6302;AGP-AS1, US
AS6303;BARCLAYS-CAPITAL, US
AS6304;-Reserved AS-, ZZ
AS6305;AENT-AS, US
AS6306;TELEFONICA VENEZOLANA, C.A., VE
AS6307;AMERICAN-EXPRESS, US
AS6308;ALASCOM-MIS, US
AS6309;DICEH-6309, US
AS6310;MAXPERTS-AS, US
AS6311;OXNET-6311, US
AS6312;-Reserved AS-, ZZ
AS6313;PROMETHE, US
AS6314;CDC-AS, US
AS6315;XMISSION, US
AS6316;AS-PAETEC-NET, US
AS6317;MILLENNIANET, US
AS6318;CHECKFREE, US
AS6319;MARRIOT-ASN, US
AS6320;FUSEDNETWORKS-AS, US
AS6321;EATEL, US
AS6322;PEAKBROADBAND-COS, US
AS6323;ENEWS, US
AS6324;MFS-EAST-AS, US
AS6325;ILLINOIS-CENTURY, US
AS6326;LEBANET1, US
AS6327;SHAW, CA
AS6328;SYNAPSETOASN1, US
AS6329;AIG-EMEA-BACKBONE, US
AS6330;WORLDWIDE-AS, US
AS6331;AIT-NET, US
AS6332;Telefonos del Noroeste, S.A. de C.V., MX
AS6333;INFOCOM, US
AS6334;ASN-TSG, US
AS6335;NTRNET, US
AS6336;TURN-US-ASN, US
AS6337;HIWAAY, US
AS6338;MIX-COMMUNICATIONS, US
AS6339;I95-NET, US
AS6340;MEGANET-EMPIRE, US
AS6341;WIEC, US
AS6342;Instituto Tecnologico y de Estudios Superiores de Monterrey, MX
AS6343;PICS, US
AS6344;VALUENET, US
AS6345;ZIPNET-AS, US
AS6346;VUI, US
AS6347;CENTURYLINK-LEGACY-DIAMOND, US
AS6348;BETTYPLATFORMS, US
AS6349;BCN-TELECOM-ASN1, US
AS6350;VRIS-6350, US
AS6351;OPTINET, ZA
AS6352;ETRADE-AS, US
AS6353;NETZONE, US
AS6354;LYCOS, US
AS6355;FRANK-RUSSELL-COMPANY, US
AS6356;NERDCNET, US
AS6357;DBTECH, US
AS6358;MERC-AS, US
AS6359;DATASOL, US
AS6360;UNIVHAWAII, US
AS6361;NTEGRATED-SOLUTIONS, US
AS6362;MIDLANDCOLLEGE-ASN, US
AS6363;EXTREME-NETWORKS, US
AS6364;ATLANTIC-NET-1, US
AS6365;AS6365NET, US
AS6366;PDXNET, US
AS6367;CENTURYLINK-LEGACY-EMBARQ-KLLN, US
AS6368;NETNITCO-ASN, US
AS6369;NETRUNNER-6369, US
AS6370;LUCENT-ASN, US
AS6371;AMERICATEL, US
AS6372;DCANET, US
AS6373;OPUS1, US
AS6374;MFS-WEST-AS, US
AS6375;XROADS, US
AS6376;BRODER207, US
AS6377;4JNET, US
AS6378;NWNT, US
AS6379;ALINK, US
AS6380;BELLSOUTH-NET-BLK, US
AS6381;BELLSOUTH-NET-BLK, US
AS6382;BELLSOUTH-NET-BLK, US
AS6383;BELLSOUTH-NET-BLK, US
AS6384;BELLSOUTH-NET-BLK, US
AS6385;BELLSOUTH-NET-BLK, US
AS6386;BELLSOUTH-NET-BLK, US
AS6387;BELLSOUTH-NET-BLK, US
AS6388;BELLSOUTH-NET-BLK, US
AS6389;BELLSOUTH-NET-BLK, US
AS6390;KANSASCITY, US
AS6391;URBAN-15-AS, CA
AS6392;MWCI-NET, US
AS6393;PRYSM-AS, US
AS6394;DATA-BROADCASTING, US
AS6395;LVLT-6395, US
AS6396;COASTALNET-ASN, US
AS6397;LIBBY, US
AS6398;TELEDESIC, US
AS6399;NEREP-ASN, US
AS6400;Compania Dominicana de Telefonos S. A., DO
AS6401;ALLST-6401, CA
AS6402;NFRAME, US
AS6403;OPN, US
AS6404;FACTSET, US
AS6405;AIN, US
AS6406;CEBAF, US
AS6407;PRIMUS-AS6407, CA
AS6408;PRADO, US
AS6409;RESEARCHMAG, US
AS6410;ASICOM, US
AS6411;INSWEB, US
AS6412;KW KEMS Block-A, Floor 7, Souq Al-Kabeer Kuwait City, State of Kuwait P O Box 3623, Safat 13037 KW, EU
AS6413;SOCOMM, US
AS6414;IPNET, US
AS6415;SILICONREEF, US
AS6416;NOVELL-AS, US
AS6417;AGENTS-INC, US
AS6418;SATELNET-AS, US
AS6419;IDD, US
AS6420;INTERPLAY, US
AS6421;AS6421, US
AS6422;JUNCTION, CA
AS6423;DF-BVR01, US
AS6424;Six Four - TwentyFour!, NL
AS6425;TEN, US
AS6426;NETCOAST, US
AS6427;HURRICANE-ELEC, US
AS6428;CDM, US
AS6429;Telmex Chile Internet S.A., CL
AS6430;DIGITALINK, US
AS6431;ATT-RESEARCH, US
AS6432;GOOGLE-FIBER, US
AS6433;JLC, US
AS6434;PIERPONTSECURITIES, US
AS6435;TRI-NET-SOLUTIONS, US
AS6436;INTERACCESS-NET, US
AS6437;NETREX, US
AS6438;OMINUX-NETWORK, US
AS6439;WEBMATE, US
AS6440;EMF-AS, US
AS6441;BIGBOOK, US
AS6442;GLOBALLINK-ASN, US
AS6443;EMANON, US
AS6444;SBSIB, US
AS6445;SIEMENS-, US
AS6446;SIEMENS-IPO, US
AS6447;ROUTEVIEWS, US
AS6448;QAD, US
AS6449;SPRINT-ISP, US
AS6450;PIXNET-AS, US
AS6451;SFEFCU-AS, US
AS6452;WESTWORLD, US
AS6453;AS6453, US
AS6454;PIONET-NET, US
AS6455;TOMCO, US
AS6456;ALTOPIA, US
AS6457;KDCOL-ASN, US
AS6458;Telgua, GT
AS6459;TRANSBEAM, US
AS6460;INTERNEXT, US
AS6461;ZAYO-6461, US
AS6462;NATGEOGRAPH-AS, US
AS6463;ALLST-6463, CA
AS6464;FUTURELABS, US
AS6465;OPENFIBER, US
AS6466;ARPA-6466, US
AS6467;CENTURYLINK-LEGACY-TW-XSPEDIUS-ESPIRECOMM, US
AS6468;EASYLINK-AS6468, US
AS6469;ARTEMIS, US
AS6470;WEB2000-ASN, US
AS6471;ENTEL CHILE S.A., CL
AS6472;NETASSET, US
AS6473;WCIXN4, US
AS6474;FLASHNET-AS, US
AS6475;KESMAI, US
AS6476;MIWORLD, US
AS6477;DIRECTMEDIA-AS, US
AS6478;ATT-INTERNET3, US
AS6479;MCHENRY, US
AS6480;LITLE, US
AS6481;SWRI, US
AS6482;THRYV, US
AS6483;DIGEX-AS3, US
AS6484;LUMEN-LEGACY-LEVEL3-RUSSIA, US
AS6485;-Reserved AS-, ZZ
AS6486;NEWREACH, US
AS6487;Servicios Innovadores de Comunicacion y Entretenimiento, S.A., GT
AS6488;DS6488-0, US
AS6489;INOW-AS, US
AS6490;DESERTEYE, US
AS6491;TELEKACHINA, US
AS6492;PCCD, US
AS6493;BEACON-TECHNOLOGIES-AS, US
AS6494;COGENT-6494, US
AS6495;HSBC Mexico, S.A., Institucion de Banca Multiple, Grupo Financiero HSBC, MX
AS6496;COGENT-6496, US
AS6497;ACQUION, US
AS6498;INTRADO-CORP, US
AS6499;AFP, US
AS6500;NEXUS-22-6500, US
AS6501;SOUTHERNET, US
AS6502;INTEGRA-ELIX, US
AS6503;Axtel, S.A.B. de C.V., MX
AS6504;NOVAGATE, US
AS6505;EQUANT BRASIL LTDA, BR
AS6506;HOYT, US
AS6507;RIOT-NA1, US
AS6508;TECHNICOLOR, US
AS6509;CANARIE-NTN, CA
AS6510;BYU, US
AS6511;BKGV-ASN, US
AS6512;GLOBAL2000, US
AS6513;PROXIM, US
AS6514;SRMC, US
AS6515;DACSIX-EAST, US
AS6516;TRUENET, US
AS6517;-Reserved AS-, ZZ
AS6518;CIX-GCCC, US
AS6519;KETCHUM, US
AS6520;NOLA-INXP-1, US
AS6521;LUMPNET, US
AS6522;LEHIGH, US
AS6523;NETLINK207, US
AS6524;OPENTEXT-NA-US-BROOKPARK-2, US
AS6525;INFO-HIGHWAY, US
AS6526;MAVERICK-BBS, US
AS6527;MASSACHUSETTS, US
AS6528;SOUTH-TELEP, US
AS6529;PLAN-B, ZA
AS6530;XENSEI, US
AS6531;COFFEYCAN, US
AS6532;SGN, US
AS6533;VARNER, US
AS6534;OCEANIC-CABLE, US
AS6535;Telmex Servicios Empresariales S.A., CL
AS6536;CITYNET, US
AS6537;ALLST-6537, CA
AS6538;KINTEK-AS, US
AS6539;GT-BELL, CA
AS6540;PATH-NETWORK, US
AS6541;VZN-VOL1, US
AS6542;MICL-AS-MELBOURNE, US
AS6544;ADICON-ASN, US
AS6545;TRUEVISION CORPORACION C.A, VE
AS6546;AGAIN-NET-1, US
AS6547;DCT-ASN, US
AS6548;GLOB, US
AS6549;VIEWPOINTDATALABSASN, US
AS6550;SBSERVICES-AS, US
AS6551;MOBILETNET, US
AS6552;C2NET, US
AS6553;HTCNET-ORG, US
AS6554;BDM, US
AS6555;RCN-AS6555, US
AS6556;AIRGAPPED, US
AS6557;CLINIC, US
AS6558;SKYGATE, US
AS6559;NCIH, US
AS6560;GEM, ZA
AS6561;JUCE, CA
AS6562;TEKSIDEIO, CA
AS6563;NECANET, US
AS6564;CONSTANT, US
AS6565;-Reserved AS-, ZZ
AS6566;TROWE-NET, US
AS6567;CIA, US
AS6568;Entel S.A. - EntelNet, BO
AS6569;NATIONWIDEASN, US
AS6570;CL-1277, US
AS6571;EGIX-CHAMPAIGN-AS-6571, US
AS6572;USVI-ASN, VI
AS6573;MPATH, US
AS6574;DWG-ASN, US
AS6575;WISEASN, US
AS6576;SUMMITCOMM, US
AS6577;WEBEXTBD, US
AS6578;AXXIS, US
AS6579;MEMORIALU, CA
AS6580;GWTC-ASN, US
AS6581;PATHLINK, US
AS6582;FRII, US
AS6583;WEBSECURE, US
AS6584;MICROSOFT-GP-AS, US
AS6585;AIMTECH, US
AS6586;WEBCENTRIC, US
AS6587;AMICUS-ASN, US
AS6588;IN-QUICK, US
AS6589;-Reserved AS-, ZZ
AS6590;Supernet S.A. de C.V., MX
AS6591;INGR-ASN, US
AS6592;NET, US
AS6593;CITIZEN1, US
AS6594;RISE-IDAHO, US
AS6595;DODDSEUR, DE
AS6596;ASN-BUNGI, US
AS6597;CBDC-6597, US
AS6598;WIREDWATERS, US
AS6599;ICCOM-ASN, US
AS6600;GHGNETASN, US
AS6601;PAVLOVMEDIA-AS, US
AS6602;DAWSON, CA
AS6603;MTWEST208, US
AS6604;PTW, US
AS6605;-Reserved AS-, ZZ
AS6606;TYLERTECH-6606, US
AS6607;HOMENET, US
AS6608;ALIANT-AS, CA
AS6609;MIINT, US
AS6610;INTERSTATE, US
AS6611;MAGICCARPET, US
AS6612;JAGUNET, US
AS6613;DIGITAL-MEDIA, US
AS6614;USCC-ASN, US
AS6615;PCIS, US
AS6616;DATASTAR, US
AS6617;PBB-MY, US
AS6618;JOHNS-122, US
AS6619;SAMSUNGSDS-AS-KR SamsungSDS Inc., KR
AS6620;AS-6620, US
AS6621;HNS-DIRECPC, US
AS6622;ZENOX, CA
AS6623;CBSI-1, US
AS6624;TYLERVAULT, US
AS6625;UI, US
AS6626;MULTITASKING, US
AS6627;GRAPEVINE, US
AS6628;PPS, US
AS6629;NOAA-SILVERSPRING, US
AS6630;LOA, US
AS6631;NN-CAE, US
AS6632;IMAGINATION, US
AS6633;CMGDI, US
AS6634;WTCI, US
AS6635;NARROWLINE207, US
AS6636;ARMIGERON, US
AS6637;INFOEX, US
AS6638;USIC-Z, US
AS6639;CWCAYMAN, KY
AS6640;CENTURYLINK-TIER3-CLOUD, US
AS6641;SPORTSLINE, US
AS6642;RDSB-ASN, CA
AS6643;JIVECOMMUNICATIONS, US
AS6644;PARSECWEB-AS, US
AS6645;OLEAN-GENERAL-HOSPITAL, US
AS6646;AETNA, US
AS6647;BITNAMES-ANYCAST, US
AS6648;BAYAN-TELECOMMUNICATIONS Bayan Telecommunications, Inc., PH
AS6649;HYAK, US
AS6650;LOGICWORKS-AS, US
AS6651;GEMINI-EXCHANGE, US
AS6652;PIMA-COLLEGE, US
AS6653;FORETHOUGHTNET, US
AS6654;NSGDA-AS, US
AS6655;GTE-IM, US
AS6656;STARINTERNET, GB
AS6657;GROSSMANN-AS, DE
AS6658;Bruselska 3, SK
AS6659;NEXINTO-, DE
AS6660;CWASIA, GB
AS6661;EPT-LU Entreprise des P. et T. Luxembourg, LU
AS6662;RU-KTS-AS Internet Service Provider in the Krasnoyarsk Region, RU
AS6663;TTI-NET, RO
AS6664;ASN-IBSBKBONE INTERBUSINESS NET, IT
AS6665;SHINY-AS Corso nazionale 19, IT
AS6666;HEADLIGHT-INTERN Postfach 53, DE
AS6667;EUNET-FINLAND, FI
AS6672;ASRELCOMSPB, RU
AS6673;INCOMA-AS, RU
AS6674;NATIONAL-BANK-OF-GREECE, GR
AS6675;COLT-FRANCE-AS, GB
AS6677;ICENET-AS1, IS
AS6679;LAB-AS, RU
AS6681;GIVEME-CLOUD, PL
AS6682;GNC-ALFA -Telia-, AM
AS6685;BTRADIANZFRANKFURT Radianz Datacentre Frankfurt, GB
AS6686;ATT-GCH-VOI-SF-AS VoIP platform - ex Concert, NL
AS6687;KDO-AS Elsaesser Strasse 66, DE
AS6688;ATT-GCH-VOI-LA-AS VoIP platform - ex Concert, NL
AS6691;ASN-BNL, IT
AS6693;UNIBUC, RO
AS6694;RTSNET-AS, RU
AS6695;DECIX-AS DE-CIX Frankfurt Route Servers, DE
AS6696;VERIXI, BE
